Heure,Niveau,,19/03/2018,,Bleue=-1,,Rouge=1
17:56:05,0,185959100723267
17:56:06,0,143131971359253
17:56:07,0,093839168548584
17:56:08,0,176012754440308
17:56:09,0,296249151229858
17:56:10,0,304216861724854
17:56:11,0,38575005531311
17:56:12,0,334157943725586
17:56:13,0,155255079269409
17:56:14,0,155255079269409
17:56:15,0,155255079269409
17:56:16,0,099639892578125
17:56:17,-0,027646541595459
17:56:18,-0,134871006011963
17:56:19,-0,177487850189209
17:56:20,-0,219019651412964
17:56:21,-0,140524387359619
17:56:22,-0,203274011611938
17:56:23,-0,159556865692139
17:56:24,0,0120906829833984
17:56:25,-0,124696969985962
17:56:26,-0,193374395370483
17:56:27,-0,251233816146851
17:56:28,-0,380703449249268
17:56:29,-0,31697416305542
17:56:30,-0,377619028091431
17:56:31,-0,400000005960464
17:56:32,-0,400000005960464
17:56:33,-0,400000005960464
17:56:34,-0,400000005960464
17:56:35,-0,400000005960464
17:56:36,-0,400000005960464
17:56:37,-0,367828369140625
17:56:38,-0,290101528167725
17:56:39,-0,194183349609375
17:56:40,-0,113574981689453
17:56:41,-0,0676827430725098
17:56:42,-0,0525312423706055
17:56:43,-0,112890481948853
17:56:44,-0,0981590747833252
17:56:45,-0,0104537010192871
17:56:46,0,0921812057495117
17:56:47,0,137639760971069
17:56:48,0,142396450042725
17:56:49,0,142396450042725
17:56:50,0,142396450042725
17:56:51,0,142396450042725
17:56:52,0,142396450042725
17:56:53,0,142396450042725
17:56:54,0,142396450042725
17:56:55,0,142396450042725
17:56:56,0,243206739425659
17:56:57,0,243206739425659
17:56:58,0,243206739425659
17:56:59,0,243206739425659
17:57:00,0,243206739425659
17:57:01,0,243206739425659
17:57:02,0,243206739425659
17:57:03,0,243206739425659
17:57:04,0,243206739425659
17:57:05,0,243206739425659
17:57:06,0,267502307891846
17:57:07,0,311036348342896
17:57:08,0,400000005960464
17:57:09,0,400000005960464
17:57:10,0,400000005960464
17:57:11,0,400000005960464
17:57:12,0,400000005960464
17:57:13,0,274951934814453
17:57:14,0,203237295150757
17:57:15,0,203237295150757
17:57:16,0,203237295150757
17:57:17,0,203237295150757
17:57:18,0,203237295150757
17:57:19,0,203237295150757
17:57:20,0,203237295150757
17:57:21,0,243582248687744
17:57:22,0,267764806747437
17:57:23,0,290473461151123
17:57:24,0,208878040313721
17:57:25,0,126833438873291
17:57:26,0,126833438873291
17:57:27,0,0940690040588379
17:57:28,0,0442245006561279
17:57:29,-0,00259208679199219
17:57:30,-0,0695278644561768
17:57:31,-0,191144943237305
17:57:32,-0,240200757980347
17:57:33,-0,233179807662964
17:57:34,-0,332436561584473
17:57:35,-0,400000005960464
17:57:36,-0,400000005960464
17:57:37,-0,400000005960464
17:57:38,-0,400000005960464
17:57:39,-0,35406494140625
17:57:40,-0,295574188232422
17:57:41,-0,295574188232422
17:57:42,-0,295574188232422
17:57:43,-0,295574188232422
17:57:44,-0,24868631362915
17:57:45,-0,224673271179199
17:57:46,-0,162370443344116
17:57:47,-0,0826630592346191
17:57:48,-0,0741403102874756
17:57:49,-0,0778403282165527
17:57:50,-0,204485893249512
17:57:51,-0,279006958007813
17:57:52,-0,371835708618164
17:57:53,-0,400000005960464
17:57:54,-0,400000005960464
17:57:55,-0,400000005960464
17:57:56,-0,400000005960464
17:57:57,-0,400000005960464
17:57:58,-0,400000005960464
17:57:59,-0,400000005960464
17:58:00,-0,400000005960464
17:58:01,-0,400000005960464
17:58:02,-0,400000005960464
17:58:03,-0,400000005960464
17:58:04,-0,400000005960464
17:58:05,-0,340390682220459
17:58:06,-0,268196105957031
17:58:07,-0,20045280456543
17:58:08,-0,138740062713623
17:58:09,-0,0724530220031738
17:58:10,-0,0928440093994141
17:58:11,-0,0803394317626953
17:58:12,-0,0355267524719238
17:58:13,-0,0256853103637695
17:58:14,0,104511260986328
17:58:15,0,16169810295105
17:58:16,0,163572311401367
17:58:17,0,248116493225098
17:58:18,0,181726217269897
17:58:19,0,181726217269897
17:58:20,0,0939960479736328
17:58:21,0,154444217681885
17:58:22,0,183836698532104
17:58:23,0,137518405914307
17:58:24,0,186096906661987
17:58:25,0,145898342132568
17:58:26,0,126203536987305
17:58:27,0,162765741348267
17:58:28,0,201095819473267
17:58:29,0,187608242034912
17:58:30,0,0735421180725098
17:58:31,-0,00407934188842773
17:58:32,-0,00407934188842773
17:58:33,-0,00407934188842773
17:58:34,-0,00407934188842773
17:58:35,-0,0353255271911621
17:58:36,0,00438165664672852
17:58:37,0,00438165664672852
17:58:38,0,0656185150146484
17:58:39,0,168919324874878
17:58:40,0,168919324874878
17:58:41,0,168919324874878
17:58:42,0,320379018783569
17:58:43,0,320379018783569
17:58:44,0,320379018783569
17:58:45,0,320379018783569
17:58:46,0,320379018783569
17:58:47,0,320379018783569
17:58:48,0,320379018783569
17:58:49,0,400000005960464
17:58:50,0,400000005960464
17:58:51,0,400000005960464
17:58:52,0,400000005960464
17:58:53,0,400000005960464
17:58:54,0,400000005960464
17:58:55,0,400000005960464
17:58:56,0,400000005960464
17:58:57,0,400000005960464
17:58:58,0,400000005960464
17:58:59,0,400000005960464
17:59:00,0,400000005960464
17:59:01,0,400000005960464
17:59:02,0,400000005960464
17:59:03,0,400000005960464
17:59:04,0,400000005960464
17:59:05,0,400000005960464
17:59:06,0,400000005960464
17:59:07,0,400000005960464
17:59:08,0,400000005960464
17:59:09,0,400000005960464
17:59:10,0,400000005960464
17:59:11,0,400000005960464
17:59:12,0,400000005960464
17:59:13,0,400000005960464
17:59:14,0,400000005960464
17:59:15,0,400000005960464
17:59:16,0,400000005960464
17:59:17,0,400000005960464
17:59:18,0,400000005960464
17:59:19,0,400000005960464
17:59:20,0,400000005960464
17:59:21,0,400000005960464
17:59:22,0,400000005960464
17:59:23,0,400000005960464
17:59:24,0,400000005960464
17:59:25,0,400000005960464
17:59:26,0,400000005960464
17:59:27,0,400000005960464
17:59:28,0,400000005960464
17:59:29,0,400000005960464
17:59:30,0,400000005960464
17:59:31,0,400000005960464
17:59:32,0,400000005960464
17:59:33,0,400000005960464
17:59:34,0,400000005960464
17:59:35,0,400000005960464
17:59:36,0,400000005960464
17:59:37,0,400000005960464
17:59:38,0,400000005960464
17:59:39,0,400000005960464
17:59:40,0,400000005960464
17:59:41,0,400000005960464
17:59:42,0,400000005960464
17:59:43,0,39721417427063
17:59:44,0,39721417427063
17:59:45,0,39721417427063
17:59:46,0,39721417427063
17:59:47,0,39721417427063
17:59:48,0,39721417427063
17:59:49,0,39721417427063
17:59:50,0,39721417427063
17:59:51,0,400000005960464
17:59:52,0,400000005960464
17:59:53,0,400000005960464
